experiment,mse,rmse,mae,r2
danceability-bayes-10000-probs-by_track,0.02311774881275363,0.15204521963137688,0.11813423771773394,0.3978760087985783
danceability-baseline-10000-probs-by_track,0.07919582436177781,0.2814175267494507,0.2245003955316224,-1.0627313774121956
acousticness-xdg-10000-probs-by_track,0.06253233447234323,0.25006466058270455,0.17888171184642984,0.3500211355825197
acousticness-bayes-10000-probs-by_track,0.06293395507986975,0.25086640883121386,0.1882965255929013,0.3458465767945026
acousticness-baseline-10000-probs-by_track,0.1922239035176477,0.4384334653258664,0.34702285050060533,-0.9980299084716726
energy-xdg-10000-probs-by_track,0.032916418175173844,0.18142882399214807,0.1431259473194271,0.4086334843272187
energy-bayes-10000-probs-by_track,0.03573155036457938,0.18902790895679766,0.15219964948848216,0.3580576620993118
energy-baseline-10000-probs-by_track,0.10668621055599199,0.3266285513484576,0.2620886456379032,-0.9166925231984624
instrumentalness-xdg-10000-probs-by_track,0.08448683603423107,0.29066619348357503,0.22491893253312942,0.4302345339561653
instrumentalness-bayes-10000-probs-by_track,0.08855569187054843,0.29758308397916106,0.24629335041324618,0.4027948326883223
instrumentalness-baseline-10000-probs-by_track,0.30022172965040334,0.5479249306706196,0.4460743950479544,-1.0246464625736773
valence-xdg-10000-probs-by_track,0.05547348853944774,0.23552810562531118,0.18926085539741225,0.2856784177294849
valence-bayes-10000-probs-by_track,0.05585670214488381,0.23634022540584115,0.19389022037660056,0.2807438488716416
valence-baseline-10000-probs-by_track,0.15238385298935958,0.3903637444606755,0.3149177643250468,-0.9622179503355346
danceability-xdg-100-tokens_from_tag_weight-by_track,0.02956591322697717,0.17194741413285972,0.13412874919084647,0.21064897714016073
danceability-bayes-100-tokens_from_tag_weight-by_track,0.03631290351761329,0.1905594487754761,0.15071889363434499,0.03051776839807463
danceability-baseline-100-tokens_from_tag_weight-by_track,0.07549194347665852,0.27475797254430767,0.21978118600119403,-1.0154846002390858
acousticness-xdg-100-tokens_from_tag_weight-by_track,0.07840712100597147,0.2800127157933573,0.20878548289423446,0.16245318488559668
acousticness-bayes-100-tokens_from_tag_weight-by_track,0.09252478505111901,0.30417887015885736,0.2452106354247251,0.011647946711274226
acousticness-baseline-100-tokens_from_tag_weight-by_track,0.18575677578259964,0.4309950994879172,0.3407336521050485,-0.9842584952301425
energy-xdg-100-tokens_from_tag_weight-by_track,0.0446150208124156,0.2112226806297458,0.16950769552174075,0.20379341460923428
energy-bayes-100-tokens_from_tag_weight-by_track,0.05568736809644005,0.23598171136009682,0.19199154650306788,0.00619458661943495
energy-baseline-100-tokens_from_tag_weight-by_track,0.11409352967311606,0.33777733741788546,0.2699002714859815,-1.036130837149177
instrumentalness-xdg-100-tokens_from_tag_weight-by_track,0.11667614226963229,0.34157889611279013,0.2809708962354369,0.20546274834286116
instrumentalness-bayes-100-tokens_from_tag_weight-by_track,0.1444592656643615,0.3800779731375675,0.3490234049911124,0.016266173318244537
instrumentalness-baseline-100-tokens_from_tag_weight-by_track,0.3140012763577337,0.5603581679227436,0.46003081867369616,-1.138275283027094
valence-xdg-100-tokens_from_tag_weight-by_track,0.06870361373346545,0.26211374197753434,0.2150127100353424,0.1327799753075377
valence-bayes-100-tokens_from_tag_weight-by_track,0.07893181764199124,0.2809480692974971,0.24108325782983586,0.0036731821696586175
valence-baseline-100-tokens_from_tag_weight-by_track,0.15693628778001698,0.39615184939618414,0.3216632878094265,-0.9809480748963335
